from,to
195181,196151
195181,197807
195181,200722
195181,113092
195181,20615
60845,161890
60845,153693
60845,152714
60845,23054
60845,153118
60845,150143
60845,152191
60845,67277
60845,19390
60845,95029
60845,55822
60845,121243
60845,66645
60845,140509
60845,52437
60845,26377
60845,142800
60845,141856
60845,109753
60845,139906
60845,24413
60845,124858
60845,88821
60845,2134
60845,109710
60845,118303
60845,41657
60845,118792
60845,120054
60845,341
60845,119039
60845,103041
60845,77328
60845,109619
60845,125103
60845,86900
60845,4769
60845,51159
60845,15923
60845,2410
41322,49103
49103,200603
49103,175254
49103,13045
49103,9376
49103,41322
49153,8220
8220,204442
8220,120182
8220,15018
8220,188188
8220,156205
8220,155874
8220,121243
8220,107326
8220,139114
8220,93699
8220,46876
8220,65642
8220,41994
8220,4020
8220,49153
8220,44165
8220,20394
8220,13455
8220,25239
8220,18244
8220,24195
8220,13925
8220,13610
8220,10174
8220,5187
8220,10107
8220,2186
8220,6303
8220,10096
8220,12
8220,8494
8220,7600
8220,9350
54510,150518
32,7460
32,124
32,69719
32,61010
32,168
32,22565
32,23477
32,19599
32,24493
32,1379
32,1605
32,4678
32,16113
32,9325
32,1299
32,1667
32,12
32,18418
32,5033
32,6874
32,1626
32,2592
32,17741
32,6257
32,1946
1667,86756
1667,60169
1667,95969
1667,53771
1667,1999
1667,97547
1667,67069
1667,2497
1667,77167
1667,5570
1667,81844
1667,88513
1667,79233
1667,2948
1667,94082
1667,86713
1667,17631
1667,8598
1667,10537
1667,95206
1667,94989
1667,4232
1667,7846
1667,92076
1667,19463
1667,1316
1667,6378
1667,5002
1667,91983
1667,42192
1667,91571
1667,92319
1667,91962
1667,91562
1667,6559
1667,18506
1667,28115
1667,75458
1667,1659
1667,90847
19599,33907
19599,3803
19599,4745
19599,156756
19599,96532
19599,9116
19599,37615
19599,34205
19599,9977
19599,10587
19599,33770
19599,287
19599,27087
19599,34220
19599,4020
19599,21188
19599,7979
19599,7991
19599,30842
19599,25210
19599,33355
19599,33410
19599,32
19599,13793
19599,957
19599,17621
19599,788
19599,20855
19599,5647
19599,9356
19599,15450
19599,5230
19599,16104
19599,278
19599,9919
19599,9012
19599,11389
19599,6179
19599,21615
19599,21141
1299,47825
1299,15917
1299,6310
1299,18354
1299,69719
1299,78021
1299,9635
1299,75428
1299,53164
1299,49923
1299,50263
1299,22572
1299,22153
1299,3100
1299,57478
1299,18080
1299,18224
1299,10443
1299,832
1299,20924
1299,19612
1299,23404
1299,95
1299,6176
1299,10180
1299,9580
1299,9364
1299,848
1299,12755
1299,4082
1299,20110
1299,20102
1299,7041
1299,7382
1299,20750
1299,9928
1299,9693
1299,1974
1299,4207
1299,1828
2592,96133
2592,73405
2592,47998
2592,112790
2592,13083
2592,109074
2592,26171
2592,37638
2592,90168
2592,53613
2592,106339
2592,108437
2592,107093
2592,108375
2592,75436
2592,37226
2592,96339
2592,96854
2592,8598
2592,81887
2592,104948
2592,22843
2592,75891
2592,22159
2592,64595
2592,8260
2592,8293
2592,21365
2592,6782
2592,77649
2592,66645
2592,54380
2592,39860
2592,96271
2592,94989
2592,7141
2592,634
2592,16414
2592,52256
2592,89758
7460,116146
7460,162058
7460,3733
7460,124
7460,168
7460,39296
7460,32
7460,76116
7460,23477
7460,1626
7460,12
22565,218576
22565,6755
22565,23063
22565,3149
22565,807
22565,30613
22565,998
22565,14561
22565,5033
22565,32
22565,1299
22565,29310
22565,12
168,26406
168,26742
168,1364
168,32
168,39619
5033,22565
5033,21036
5033,525
5033,9325
5033,16113
5033,2410
5033,8154
5033,12
5033,2592
5033,18418
5033,32
5033,807
5033,6955
5033,5966
5033,7802
24493,152780
24493,110795
24493,73405
24493,82380
24493,13163
24493,63292
24493,21959
24493,124
24493,807
24493,16113
24493,2410
24493,5033
24493,2592
24493,32
24493,3734
24493,1667
23477,444058
23477,416995
23477,430318
23477,318205
23477,425454
23477,16316
23477,351172
23477,359308
23477,177001
23477,424743
23477,329831
23477,426033
23477,355837
23477,293579
23477,161519
23477,347727
23477,351517
23477,329671
23477,335434
23477,333383
23477,325102
23477,323485
23477,324854
23477,1160
23477,324274
23477,199709
23477,294599
23477,155813
23477,321555
23477,312248
23477,284953
23477,189113
23477,312632
23477,314656
23477,195324
23477,60346
23477,312927
23477,5943
23477,24312
23477,312354
1605,729
1605,34748
1605,35872
1605,37914
1605,1361
1605,28204
1605,2759
1605,41994
1605,29433
1605,26377
1605,18436
1605,23909
1605,4020
1605,7082
1605,22425
1605,25104
1605,5281
1605,7894
1605,23477
1605,137
1605,23054
1605,22343
1605,8716
1605,2948
1605,11989
1605,7542
1605,10
1605,20258
1605,32
1605,15607
1605,4131
1605,12815
1605,20033
1605,4499
1605,3554
1605,17984
1605,17741
1605,278
1605,281
1605,10259
4678,209046
4678,223357
4678,218777
4678,18737
4678,214708
4678,209026
4678,213401
4678,136928
4678,210895
4678,207308
4678,167871
4678,152654
4678,227296
4678,195181
4678,196114
4678,196135
4678,195985
4678,167019
4678,197132
4678,5196
4678,163648
4678,167323
4678,152715
4678,152712
4678,788
4678,201415
4678,199964
4678,105843
4678,188008
4678,199379
4678,167716
4678,9214
4678,106233
4678,178853
4678,15959
4678,52256
4678,138607
4678,177883
4678,2776
17741,152474
17741,152715
17741,154831
17741,152635
17741,23054
17741,140509
17741,121116
17741,55446
17741,996
17741,50953
17741,14422
17741,136634
17741,137367
17741,137087
17741,135819
17741,126275
17741,22843
17741,136504
17741,80973
17741,21365
17741,109074
17741,19129
17741,100450
17741,54884
17741,118303
17741,120705
17741,93272
17741,109753
17741,52461
17741,107326
17741,117109
17741,116744
17741,120054
17741,77318
17741,117100
17741,87005
17741,116605
17741,53995
17741,7846
17741,54380
61010,157892
61010,7867
61010,5262
61010,168392
61010,82364
61010,19593
61010,4131
61010,1364
61010,3803
61010,2379
61010,111702
61010,124223
61010,27317
61010,8826
61010,4596
61010,27493
61010,83959
61010,108183
61010,21698
61010,101959
61010,108344
61010,9325
61010,44083
61010,24600
61010,14722
61010,6955
61010,61068
61010,34998
61010,61575
61010,5441
61010,63583
61010,12668
61010,50296
61010,108561
61010,21141
61010,50159
61010,20505
61010,46169
61010,92210
61010,1626
69719,138345
69719,234770
69719,254310
69719,264595
69719,266380
69719,265070
69719,108900
69719,261167
69719,264604
69719,60056
69719,264509
69719,264511
69719,233960
69719,242080
69719,263126
69719,236878
69719,12420
69719,254075
69719,259414
69719,163870
69719,248425
69719,260111
69719,8379
69719,8215
69719,247556
69719,257700
69719,257497
69719,104823
69719,256731
69719,254831
69719,43087
69719,237629
69719,250666
69719,239810
69719,254044
69719,254218
69719,253313
69719,244935
69719,252553
69719,252743
1626,158101
1626,113422
1626,63583
1626,108626
1626,61010
1626,92210
1626,14115
1626,44757
1626,18436
1626,4020
1626,26569
1626,557
1626,23477
1626,7460
1626,23054
1626,17984
1626,32
1626,18703
1626,278
1626,10786
1626,7188
1626,1364
1626,3417
1626,1941
1626,409
1626,356
1626,2313
1626,12
6874,1960
6874,26569
6874,32561
6874,40086
6874,32
6874,20631
6874,19901
6874,2663
6874,1361
6874,10940
6874,6586
6874,14869
6874,6501
6874,8991
6874,244
6874,2287
1379,54007
1379,998
1379,59645
1379,59749
1379,59194
1379,4795
1379,19290
1379,45618
1379,1203
1379,6189
1379,32
1379,25105
1379,28425
1379,12
9325,221939
9325,221934
9325,207316
9325,104448
9325,17710
9325,152514
9325,53473
9325,45113
9325,4745
9325,3383
9325,203250
9325,5943
9325,48228
9325,30131
9325,2902
9325,28497
9325,110575
9325,170917
9325,20505
9325,18833
9325,9224
9325,1119
9325,69502
9325,9835
9325,18855
9325,167542
9325,193138
9325,19859
9325,196114
9325,196135
9325,178060
9325,22816
9325,65268
9325,108379
9325,495
9325,1178
9325,185929
9325,192094
9325,6996
9325,126213
16113,78931
16113,13880
16113,13372
16113,13737
16113,37226
16113,66645
16113,107139
16113,46899
16113,20798
16113,90847
16113,35827
16113,26736
16113,30639
16113,6683
16113,27493
16113,22381
16113,1814
16113,19926
16113,24363
16113,24493
16113,26047
16113,27273
16113,52
16113,21518
16113,19886
16113,18849
16113,495
16113,23054
16113,807
16113,983
16113,7182
16113,7542
16113,14722
16113,17768
16113,6807
16113,19936
16113,6167
16113,4499
16113,4243
16113,6996
18418,20033
18418,5033
18418,32
6257,11901
6257,75436
6257,108138
6257,21698
6257,35626
6257,27028
6257,64248
6257,61010
6257,57309
6257,19998
6257,29433
6257,1592
6257,18436
6257,22082
6257,34748
6257,23054
6257,21990
6257,12
6257,278
6257,4499
6257,281
6257,2592
6257,461
6257,7504
6257,17741
6257,8716
6257,2328
6257,7980
6257,9529
6257,1566
6257,11507
6257,12056
6257,13320
6257,13789
6257,6630
6257,94
6257,1799
6257,6501
6257,7542
6257,7733
124,180441
124,136928
124,213208
124,213401
124,208612
124,195369
124,216042
124,216382
124,218002
124,201889
124,218099
124,163784
124,226497
124,137984
124,210173
124,208261
124,207467
124,190529
124,207236
124,162039
124,204523
124,34868
124,203137
124,199379
124,157866
124,18857
124,34381
124,196135
124,196114
124,195412
124,29652
124,38475
124,165893
124,164370
124,154068
124,100054
124,180895
124,7799
124,108590
124,180202
21410,78480
21410,39074
21410,31356
21410,12
21410,22795
21410,3100
21410,16081
21410,9635
21410,30131
21410,30326
21410,24403
21410,38846
21410,15184
39074,91219
39074,6879
39074,59220
39074,1725
39074,557
39074,37804
39074,20323
39074,11665
39074,21410
39074,38148
39074,37412
39074,27498
39074,8821
39074,26419
39074,12
22795,34503
22795,52733
22795,25728
22795,104661
22795,25121
22795,120705
22795,72822
22795,26362
22795,9635
22795,47663
22795,26659
22795,53114
22795,58262
22795,24157
22795,21410
22795,15184
3100,839
3100,30326
3100,2410
3100,3895
3100,18035
3100,274981
3100,14722
3100,30613
3100,101739
3100,53290
3100,48228
3100,57669
3100,161622
3100,18354
3100,43456
3100,107625
3100,106233
3100,90617
3100,15959
3100,1043
3100,6157
3100,5666
3100,34967
3100,29465
3100,90724
3100,91621
3100,29433
3100,5326
3100,1269
3100,65198
3100,53571
3100,18289
3100,19050
3100,63757
3100,3341
3100,40375
3100,11383
3100,6991
3100,12
78480,170526
78480,280846
78480,6807
78480,136949
78480,5020
78480,264853
78480,216987
78480,275623
78480,272510
78480,202896
78480,170629
78480,195334
78480,169752
78480,135613
78480,20817
78480,256731
78480,261638
78480,249294
78480,262988
78480,174542
78480,140836
78480,109316
78480,178921
78480,259924
78480,258719
78480,213917
78480,258535
78480,25710
78480,222160
78480,257802
78480,239968
78480,251963
78480,234690
78480,40064
78480,166967
78480,17984
78480,225160
78480,12
78480,2492
78480,115098
16081,9635
15184,25728
15184,58262
15184,104448
15184,7846
15184,1361
15184,15618
15184,10948
15184,2309
15184,26362
15184,27320
15184,2759
15184,28932
15184,281
15184,29335
15184,60275
15184,3165
15184,19588
15184,53926
15184,53114
15184,99897
15184,25147
15184,9592
15184,21410
15184,22795
15184,52733
15184,30326
15184,72822
15184,67947
15184,34503
15184,25279
15184,27996
15184,23158
30131,179053
30131,15959
30131,78480
30131,28497
30131,105416
30131,105131
30131,139994
30131,99700
30131,154437
30131,38772
30131,154831
30131,152191
30131,5270
30131,155387
30131,154890
30131,154030
30131,154298
30131,154104
30131,154227
30131,135048
30131,20905
30131,21075
30131,114643
30131,34225
30131,157492
30131,101619
30131,148870
30131,150143
30131,151770
30131,149556
30131,151671
30131,141856
30131,79001
30131,66403
30131,121243
30131,97896
30131,11064
30131,111914
30131,102401
30131,149580
24403,237581
24403,2275
24403,6239
24403,51020
24403,104894
24403,108344
24403,4007
24403,119955
24403,166088
24403,2736
24403,140298
24403,156690
24403,151663
24403,66403
24403,31596
24403,98884
24403,85893
24403,113199
24403,1054
24403,112512
24403,109074
24403,74359
24403,101091
24403,101090
24403,98494
24403,50119
24403,42346
24403,97449
24403,6586
24403,4131
24403,47998
24403,97424
24403,5372
24403,19588
24403,80270
24403,8478
24403,2523
24403,4981
24403,61381
24403,50772
30326,61113
30326,4672
30326,90651
30326,167024
30326,152715
30326,108344
30326,17981
30326,150143
30326,3782
30326,159025
30326,100450
30326,158463
30326,7222
30326,155129
30326,161890
30326,152712
30326,143837
30326,152191
30326,6338
30326,154437
30326,154581
30326,154890
30326,154564
30326,39661
30326,154227
30326,2948
30326,98884
30326,66403
30326,145334
30326,1364
30326,100701
30326,149203
30326,118981
30326,7846
30326,137336
30326,44586
30326,20107
30326,97833
30326,8249
30326,137329
31356,61575
31356,101091
31356,101090
31356,41641
31356,9635
31356,24403
31356,21410
31356,38846
38846,153427
38846,113422
38846,51354
38846,101090
38846,101091
38846,98884
38846,61575
38846,91249
38846,28998
38846,75184
38846,7093
38846,65965
38846,6955
38846,62345
38846,2174
38846,22816
38846,40911
38846,18035
38846,18239
38846,21410
38846,24403
38846,31356
38846,11644
38846,14764
69397,121032
69397,281
121032,107938
121032,50468
121032,157051
121032,179438
121032,181327
121032,181215
121032,181354
121032,181280
121032,182365
121032,182112
121032,154908
121032,181336
121032,157564
121032,185078
121032,178752
121032,185173
121032,185233
121032,185286
121032,169758
121032,20630
121032,6819
121032,180068
121032,185635
121032,185535
121032,185648
121032,161699
121032,162951
121032,185684
121032,185689
121032,170191
121032,178992
121032,5200
121032,179278
121032,135167
121032,185866
121032,185881
121032,185964
121032,185833
121032,178749
52655,56583
52655,52741
52655,19032
52655,13024
52655,25146
13024,46958
13024,166786
13024,28217
13024,231013
13024,6955
13024,56262
13024,104448
13024,170837
13024,190277
13024,178462
13024,47515
13024,56583
13024,118981
13024,21287
13024,136587
13024,30613
13024,62723
13024,59613
13024,59958
13024,3341
13024,52741
13024,52655
13024,6530
13024,6957
13024,8154
13024,4862
13024,8039
13024,12
13024,8313
13024,25146
13024,6698
52741,170837
52741,3100
52741,190277
52741,123163
52741,998
52741,30613
52741,8039
52741,64203
52741,62417
52741,28204
52741,41994
52741,1299
52741,59658
52741,61238
52741,56583
52741,12
52741,8154
52741,13024
52741,25146
52741,15917
52741,19032
52741,52655
56583,69719
56583,90412
56583,13024
56583,62417
56583,41088
56583,51423
56583,1299
56583,19463
56583,11362
56583,3134
56583,29026
56583,10681
56583,287
56583,26603
56583,59194
56583,3341
56583,6955
56583,12
56583,25146
56583,34766
56583,52655
56583,52741
56583,17860
56583,19032
19032,69719
19032,140107
19032,2507
19032,30613
19032,8039
19032,6955
19032,3938
19032,56583
19032,17860
19032,52741
19032,52655
19032,34766
19032,25146
25146,6530
25146,56583
25146,52655
25146,52741
25146,19032
25146,13024
19377,62621
19377,39351
19377,49501
19377,17984
19377,1636
19377,4020
19377,91
17984,121628
17984,100701
17984,288748
17984,458763
17984,281048
17984,121568
17984,137907
17984,225682
17984,182434
17984,107950
17984,270154
17984,425281
17984,227445
17984,96460
17984,6796
17984,315785
17984,263826
17984,292053
17984,227429
17984,28371
17984,337607
17984,7965
17984,90464
17984,326721
17984,339590
17984,276919
17984,254101
17984,40661
17984,444379
17984,323485
17984,69629
17984,308038
17984,2766
17984,261102
17984,284664
17984,27510
17984,293606
17984,29415
17984,443619
4020,225469
4020,335272
4020,384952
4020,418674
4020,416640
4020,352909
4020,424343
4020,41065
4020,269902
4020,257332
4020,424540
4020,426304
4020,343196
4020,8275
4020,278227
4020,274239
4020,167427
4020,261167
4020,297292
4020,106119
4020,202612
4020,298919
4020,306168
4020,305398
4020,303533
4020,307976
4020,312111
4020,312071
4020,50468
4020,120509
4020,188482
4020,264787
4020,214526
4020,285976
4020,293402
4020,285248
4020,293356
4020,293358
4020,293146
62621,107909
62621,94285
62621,51120
62621,45998
62621,26697
62621,69307
62621,77294
62621,47947
62621,117879
62621,53369
62621,36263
62621,58119
62621,121243
62621,115826
62621,118128
62621,42621
62621,122950
62621,76864
62621,1814
62621,34145
62621,99949
62621,1777
62621,86887
62621,100188
62621,126
62621,58845
62621,62124
62621,43028
62621,3248
62621,59987
62621,242
62621,21878
62621,4131
62621,80973
62621,88821
62621,90816
62621,90463
62621,66645
62621,58686
62621,7846
39351,178853
39351,174791
39351,67215
39351,15245
39351,195181
39351,190526
39351,178691
39351,188222
39351,150007
39351,154277
39351,152474
39351,158753
39351,182134
39351,125066
39351,157879
39351,149400
39351,54673
39351,108250
39351,177883
39351,136504
39351,187070
39351,169275
39351,115878
39351,144819
39351,1456
39351,70834
39351,78302
39351,102040
39351,165315
39351,42621
39351,94974
39351,54425
39351,176493
39351,164244
39351,107975
39351,152715
39351,114495
39351,175989
39351,74392
39351,170262
91,12
91,30051
91,53995
91,295020
91,45998
91,483
91,1160
91,9977
49501,3248
49501,33345
49501,36467
49501,66842
49501,49993
49501,64061
49501,52060
49501,38898
49501,60296
49501,19377
49501,49740
49501,193
49501,45998
49501,53619
49501,39831
49501,3768
49501,29006
49501,36102
104706,656
656,12
656,1043
656,104706
656,708
656,715
157881,89408
89408,157881
89408,154278
89408,94449
89408,90818
68511,61172
91186,108848
91186,74789
91186,36951
91186,106425
91186,106854
91186,106929
91186,106682
91186,105186
91186,21365
91186,23054
91186,54878
91186,41994
91186,96971
91186,80220
91186,28204
91186,64514
91186,62240
91186,46876
91186,8598
91186,96339
91186,95929
91186,13577
91186,61172
91186,95255
91186,4020
91186,77169
91186,17984
91186,86713
64514,115761
64514,115315
64514,112374
64514,240357
64514,211763
64514,117099
64514,207308
64514,89881
64514,199862
64514,219322
64514,107543
64514,196323
64514,197731
64514,89500
64514,251027
64514,205791
64514,232086
64514,137682
64514,199611
64514,179739
64514,115931
64514,210681
64514,157418
64514,66316
64514,168842
64514,170349
64514,170281
64514,105503
64514,187950
64514,182538
64514,102452
64514,188768
64514,24833
64514,37449
64514,188361
64514,185763
64514,177188
64514,172388
64514,159312
13577,112599
13577,134353
13577,134684
13577,135819
13577,107326
13577,32127
13577,109753
13577,142800
13577,142969
13577,140509
13577,141462
13577,52437
13577,141856
13577,33630
13577,136599
13577,13643
13577,150143
13577,108780
13577,2707
13577,66403
13577,148279
13577,4499
13577,154051
13577,152635
13577,154581
13577,154437
13577,154652
13577,154831
13577,54942
13577,140389
13577,138273
13577,125144
13577,109107
13577,123145
13577,121243
13577,121032
13577,120705
13577,75436
13577,118340
13577,115070
41994,232984
41994,226832
41994,103587
41994,29386
41994,63318
41994,126275
41994,111716
41994,107057
41994,52597
41994,45732
41994,125787
41994,138607
41994,117008
41994,90264
41994,108847
41994,59655
41994,100988
41994,65926
41994,66272
41994,83471
41994,45871
41994,74206
41994,9368
41994,83585
41994,87554
41994,100147
41994,62458
41994,100458
41994,32762
41994,4634
41994,33711
41994,72141
41994,75048
41994,95372
41994,37041
41994,26634
41994,66523
41994,40224
41994,48011
41994,101409
23054,65074
23054,157418
23054,157051
23054,138738
23054,135861
23054,153609
23054,28960
23054,158569
23054,125700
23054,95991
23054,170660
23054,173540
23054,101576
23054,181086
23054,178857
23054,185846
23054,186082
23054,91456
23054,168937
23054,149141
23054,175226
23054,170340
23054,111685
23054,177656
23054,182134
23054,188237
23054,177439
23054,193542
23054,192688
23054,195656
23054,98593
23054,151901
23054,150630
23054,154913
23054,187081
23054,188222
23054,195181
23054,195985
23054,159960
8598,42621
8598,2248
8598,53950
8598,46917
8598,46684
8598,15275
8598,64689
8598,63507
8598,47100
8598,46944
8598,60819
8598,32438
8598,63883
8598,3322
8598,62791
8598,96869
8598,35409
8598,65211
8598,14262
8598,2713
8598,11959
8598,64401
8598,32276
8598,5200
8598,33774
8598,77482
8598,2192
8598,45149
8598,44747
8598,22329
8598,2742
8598,64688
8598,47396
8598,33146
8598,47353
8598,12800
8598,96868
8598,26617
95255,36102
95255,1386
95255,94733
95255,104948
95255,1646
95255,106854
95255,108375
95255,108481
95255,23901
95255,75436
95255,54878
95255,111474
95255,100701
95255,109074
95255,1121
95255,85058
95255,13198
95255,110739
95255,103932
95255,103646
95255,105186
95255,184
95255,36911
95255,88598
95255,81599
95255,103244
95255,91271
95255,53891
95255,25952
95255,2399
95255,32795
95255,104498
95255,9452
95255,66465
95255,106655
95255,57020
95255,105325
95255,97151
95255,14676
95255,96510
46876,290826
46876,436704
46876,191300
46876,89007
46876,431051
46876,424932
46876,271606
46876,343196
46876,381738
46876,424327
46876,423855
46876,306840
46876,346253
46876,341715
46876,340716
46876,340791
46876,291826
46876,112912
46876,168125
46876,332830
46876,332841
46876,303515
46876,324403
46876,327042
46876,329209
46876,315785
46876,328755
46876,15011
46876,323783
46876,318205
46876,319313
46876,316310
46876,261176
46876,316707
46876,315848
46876,313886
46876,290881
46876,297553
46876,285683
46876,293356
62240,136928
62240,96238
62240,140509
62240,141856
62240,141462
62240,144856
62240,125295
62240,145782
62240,36316
62240,120791
62240,119405
62240,65605
62240,148547
62240,83458
62240,148279
62240,7749
62240,51921
62240,97946
62240,138316
62240,149539
62240,18561
62240,136926
62240,150323
62240,150561
62240,150784
62240,29104
62240,89853
62240,20845
62240,44247
62240,40297
62240,113632
62240,137422
62240,137691
62240,99705
62240,135637
62240,136006
62240,32127
62240,137544
62240,136426
74789,50468
74789,216042
74789,214846
74789,215585
74789,218745
74789,218777
74789,219615
74789,221478
74789,128981
74789,222427
74789,136928
74789,161098
74789,208153
74789,208106
74789,196613
74789,143087
74789,152654
74789,38289
74789,11286
74789,168812
74789,36357
74789,105579
74789,126275
74789,144058
74789,137572
74789,153871
74789,170972
74789,58912
74789,10166
74789,173588
74789,179578
74789,197331
74789,200306
74789,18279
74789,208264
74789,167871
74789,170895
74789,199379
74789,200777
74789,201820
28204,65074
28204,316310
28204,275722
28204,313886
28204,315848
28204,316707
28204,261176
28204,312071
28204,228957
28204,249123
28204,281945
28204,273627
28204,63083
28204,293606
28204,290881
28204,279139
28204,283214
28204,285947
28204,285988
28204,285423
28204,291329
28204,293356
28204,293358
28204,293424
28204,297292
28204,234955
28204,305398
28204,210645
28204,50468
28204,71890
28204,72507
28204,234419
28204,157892
28204,179292
28204,47514
28204,45622
28204,273487
28204,262141
28204,14488
108848,7442
108848,113825
108848,1206
108848,90204
108848,155
108848,100252
108848,110342
108848,287
108848,83332
108848,100675
108848,6318
108848,10323
108848,109435
108848,2205
108848,108038
108848,24912
108848,106502
108848,7450
108848,27493
108848,25978
108848,85066
108848,4634
108848,60348
108848,79882
108848,12880
108848,55945
108848,99971
108848,65943
108848,7865
108848,67069
108848,94920
108848,30234
108848,9321
108848,64417
108848,20881
108848,66558
108848,54527
108848,48927
108848,105423
108848,77169
106929,115201
106929,35096
106929,55920
106929,11503
106929,25620
106929,11604
106929,44321
106929,32417
106929,39521
106929,46829
106929,40426
106929,96865
106929,32416
106929,43925
106929,32380
106929,44904
106929,48604
106929,46816
106929,49122
106929,15259
106929,1396
106929,5313
106929,2370
106929,66703
106929,47277
106929,11176
106929,62975
106929,6889
106929,69866
106929,96864
106929,19910
106929,21334
106929,2591
106929,48548
106929,47563
106929,47139
106929,62792
106929,64597
106929,43612
106929,23320
95929,18279
95929,55920
95929,12129
95929,1210
95929,5254
95929,12128
95929,2930
95929,18744
95929,30905
95929,3613
95929,12122
95929,46969
95929,12832
95929,27026
95929,21782
95929,22787
95929,13374
95929,2203
95929,24365
95929,1242
95929,11851
95929,12175
95929,2290
95929,4795
95929,4487
95929,2278
95929,46878
95929,64108
95929,32387
95929,6613
95929,1378
95929,21368
95929,32300
95929,27538
95929,8826
95929,2791
95929,7891
95929,9731
95929,25522
95929,3483
106425,6355
106425,108425
106425,1697
106425,45287
106425,33542
106425,5547
106425,96449
106425,8612
106425,109102
106425,11646
106425,71318
106425,116174
106425,116154
106425,8340
106425,74729
106425,92336
106425,107014
106425,110990
106425,27194
106425,25536
106425,49178
106425,115473
106425,4460
106425,45933
106425,108381
106425,105880
106425,102543
106425,34216
106425,9515
106425,33889
106425,51290
106425,37420
106425,115062
106425,71218
106425,57663
106425,58072
106425,12274
106425,36708
106425,97642
106425,335
106682,212639
106682,121032
106682,2459
106682,96971
106682,119217
106682,41994
106682,12
106682,1777
106682,75806
106682,4710
106682,99087
106682,557
106682,101438
106682,76924
106682,24600
106682,9635
106682,91186
106682,1361
86713,6355
86713,29386
86713,152946
86713,53216
86713,19519
86713,44331
86713,115777
86713,45287
86713,109102
86713,107637
86713,116174
86713,116154
86713,34216
86713,95812
86713,88861
86713,116024
86713,71257
86713,114897
86713,113804
86713,99081
86713,48265
86713,782
86713,58550
86713,115966
86713,115855
86713,115965
86713,115305
86713,73670
86713,109303
86713,23755
86713,115940
86713,115929
86713,3743
86713,74711
86713,57988
86713,115796
86713,38336
86713,100096
86713,65642
86713,109316
96971,503834
96971,429450
96971,506092
96971,507841
96971,508642
96971,510304
96971,510525
96971,18089
96971,459514
96971,510868
96971,511770
96971,511973
96971,276919
96971,511913
96339,340785
96339,332535
96339,323783
96339,167867
96339,119031
96339,236878
96339,313886
96339,315848
96339,312354
96339,45204
96339,300479
96339,301166
96339,1054
96339,119553
96339,305759
96339,285947
96339,243989
96339,76524
96339,66546
96339,39396
96339,18279
96339,55358
96339,44239
96339,1782
96339,54878
96339,50542
96339,83471
96339,88942
96339,34611
96339,60957
96339,19835
96339,86831
96339,81245
96339,16165
96339,7545
96339,47689
96339,89322
96339,88797
96339,4106
96339,41373
36951,273123
36951,154172
36951,66306
36951,23859
36951,106854
36951,106425
36951,8991
36951,15262
36951,108415
36951,108587
36951,108776
36951,108609
36951,88571
36951,98700
36951,44142
36951,90597
36951,109408
36951,101447
36951,15643
36951,48604
36951,110104
36951,10371
36951,42403
36951,24613
36951,66709
36951,2381
36951,61865
36951,73426
36951,27619
36951,38085
36951,108198
36951,28074
36951,52862
36951,27823
36951,2995
36951,4231
36951,32098
36951,14509
36951,3246
36951,15124
80220,186135
80220,116279
80220,88837
80220,135663
80220,135819
80220,118944
80220,107326
80220,34041
80220,58168
80220,134318
80220,67136
80220,120705
80220,121243
80220,121032
80220,97449
80220,117829
80220,90570
80220,116744
80220,117100
80220,116512
80220,35096
80220,116605
80220,116604
80220,113598
80220,116474
80220,7365
80220,2759
80220,66403
80220,46484
80220,100701
80220,109074
80220,59767
80220,104280
80220,58663
80220,61361
80220,10092
80220,26485
80220,3369
80220,72228
80220,66709
54878,40418
54878,166493
54878,217346
54878,157747
54878,201804
54878,160177
54878,158894
54878,115315
54878,199563
54878,67724
54878,148582
54878,7821
54878,170917
54878,121714
54878,91392
54878,44813
54878,116989
54878,185463
54878,168079
54878,52570
54878,173366
54878,156404
54878,47514
54878,193334
54878,193012
54878,187412
54878,54786
54878,193503
54878,206446
54878,110070
54878,195277
54878,21290
54878,43324
54878,10746
54878,36694
54878,115382
54878,115822
54878,2878
54878,194140
54878,119535
105186,6355
105186,111032
105186,109312
105186,25153
105186,107014
105186,40569
105186,110990
105186,116024
105186,48265
105186,58550
105186,115966
105186,115855
105186,8777
105186,106227
105186,98819
105186,957
105186,115692
105186,112175
105186,115940
105186,95291
105186,115929
105186,102987
105186,74711
105186,76045
105186,64639
105186,41373
105186,110160
105186,2375
105186,80113
105186,105303
105186,40294
105186,92420
105186,53726
105186,6449
105186,59449
105186,44129
105186,7894
105186,18829
105186,86993
105186,20883
106854,29386
106854,8612
106854,109102
106854,71318
106854,107637
106854,116174
106854,116154
106854,8340
106854,74729
106854,112150
106854,95631
106854,9883
106854,96931
106854,53734
106854,8821
106854,21698
106854,53980
106854,63752
106854,112325
106854,12773
106854,58655
106854,41377
106854,56609
106854,57131
106854,107611
106854,15433
106854,73753
106854,42682
106854,1597
106854,6912
106854,56137
106854,25153
106854,110990
106854,94175
106854,12100
106854,23684
106854,114897
106854,99081
106854,48265
106854,86802
77169,60348
77169,2123
77169,24674
77169,90563
77169,41078
77169,14249
77169,89038
77169,92104
77169,61036
77169,88803
77169,58056
77169,45925
77169,53882
77169,72183
77169,26783
77169,1929
77169,56344
77169,13571
77169,74166
77169,67136
77169,36398
77169,94382
77169,35287
